item_id,title,author_last,author_first,gr_id,cover_img_url
757,miss peregrines home for peculiar children the graphic novel,riggs, ransom,17333322,https://images.gr-assets.com/books/1487624874m/17333322.jpg
758,flora ulysses the illuminated adventures,dicamillo, kate,16052012,https://images.gr-assets.com/books/1424980670m/16052012.jpg
759,evvie drake starts over,holmes, linda,29890491,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
760,new kid,craft, jerry,6297248,https://images.gr-assets.com/books/1357587284m/6297248.jpg
761,sarahs key,rosnay, tatiana de,556602,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
762,the screwtape letters,lewis, c s ,11149,https://images.gr-assets.com/books/1347801873m/11149.jpg
763,crazy rich asians,kwan, kevin,18158562,https://images.gr-assets.com/books/1372813532m/18158562.jpg
764,outlander,gabaldon, diana ,23482858,https://images.gr-assets.com/books/1427067503m/23482858.jpg
765,the guernsey literary and potato peel pie society,shaffer, mary ann ,2728527,https://images.gr-assets.com/books/1351979318m/2728527.jpg
766,unbroken an olympians journey from airman to castaway to captive,hillenbrand, laura ,2049993,https://images.gr-assets.com/books/1327967233m/2049993.jpg
767,blessed are the merciful,lacy, al ,17586441,https://images.gr-assets.com/books/1367778853m/17586441.jpg
768,dune,herbert, frank,1685995,https://images.gr-assets.com/books/1311873074m/1685995.jpg
769,children of dune,herbert, frank ,8117884,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
770,dune messiah ,herbert, frank ,117902,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
771,when breaks the dawn,oke, janette,65490,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
772,i love you stinky face,mccourt, lisa,139656,https://images.gr-assets.com/books/1328868045m/139656.jpg
773,pete the cat the wheels on the bus,dean, james,859744,https://images.gr-assets.com/books/1309213567m/859744.jpg
774,ultimate showdown 5 books in 1 ,pallotta, jerry,18349888,https://images.gr-assets.com/books/1388157742m/18349888.jpg
775,dog man,pilkey, dav,28691896,https://images.gr-assets.com/books/1456963971m/28691896.jpg
776,dog man lord of the fleas,pilkey, dav,28691896,https://images.gr-assets.com/books/1456963971m/28691896.jpg
777,all this time,daughtry, mikki,25406342,https://images.gr-assets.com/books/1471762056m/25406342.jpg
778,spanish for dummies audio set,langemeier, jessica ,554744,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
779,claudia and mean janine a graphic novel,telgemeier, raina,4534485,https://images.gr-assets.com/books/1448236525m/4534485.jpg
780,shadow of the shark,osborne, mary pope,20893942,https://images.gr-assets.com/books/1412063242m/20893942.jpg
781,7 habits of highly effective teens the,covey, sean,783127,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
782,warriors in winter,osborne, mary pope,6714177,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
783,hurricane heroes in texas,osborne, mary pope,774985,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
784,balto of the blue dawn,osborne, mary pope,906070,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
785,ghost town at sundown,osborne, mary pope,861358,https://images.gr-assets.com/books/1320420678m/861358.jpg
786,a ghost tale for christmas time,osborne, mary pope ,7509842,https://images.gr-assets.com/books/1320465892m/7509842.jpg
787,summer of the sea serpent,osborne, mary pope ,181398,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
788,big red,kjelgaard, jim,123170,https://images.gr-assets.com/books/1320551723m/123170.jpg
789,forgiven,kingsbury, karen,8844133,https://images.gr-assets.com/books/1281534240m/8844133.jpg
790,found,kingsbury, karen ,17978136,https://images.gr-assets.com/books/1370171673m/17978136.jpg
791,fame,kingsbury, karen,10110670,https://images.gr-assets.com/books/1329028146m/10110670.jpg
792,sunrise,kingsbury, karen,289643,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
793,summer,kingsbury, karen,1346579,https://images.gr-assets.com/books/1320447849m/1346579.jpg
794,leaving,kingsbury, karen ,26073074,https://images.gr-assets.com/books/1464526602m/26073074.jpg
795,loving,kingsbury, karen ,771507,https://images.gr-assets.com/books/1358882664m/771507.jpg
796,learning,kingsbury, karen ,18074932,https://images.gr-assets.com/books/1387753110m/18074932.jpg
797,longing,kingsbury, karen ,690060,https://images.gr-assets.com/books/1331217954m/690060.jpg
798,coming home,kingsbury, karen ,18759474,https://images.gr-assets.com/books/1386280013m/18759474.jpg
799,in this moment a novel,kingsbury, karen,17861295,https://images.gr-assets.com/books/1368752504m/17861295.jpg
800,between sundays,kingsbury, karen,289670,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
801,covenant child,blackstock, terri,4417603,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
802,hopeless a novel,hoover, colleen ,15717943,https://images.gr-assets.com/books/1353489892m/15717943.jpg
803,you can cook,karmel, annabel ,12146855,https://images.gr-assets.com/books/1311656465m/12146855.jpg
804,break the siege make your own catapults,ives, rob,18809509,https://images.gr-assets.com/books/1392050538m/18809509.jpg
805,big nate lives it up,peirce, lincoln,8229399,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
806,the cheese experiment ,stilton, geronimo,552488,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
807,the artemis fowl files,colfer, eoin ,114956,https://images.gr-assets.com/books/1395359876m/114956.jpg
808,surprise the enemy make your own traps and triggers,ives, rob,13022844,https://images.gr-assets.com/books/1320690668m/13022844.jpg
809,the broken road,evans, richard paul,15824697,https://images.gr-assets.com/books/1345944479m/15824697.jpg
810,letter from home,hart, carolyn g ,637908,https://images.gr-assets.com/books/1309204478m/637908.jpg
811,the pioneer woman cooks dinnertime comfort classics freezer food 16 minute meals and other delicious ways to solve supper ,drummond, ree,12072362,https://images.gr-assets.com/books/1344712745m/12072362.jpg
812,the cruel prince,black, holly,6593049,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
813,the wicked king,black, holly,2337147,https://images.gr-assets.com/books/1320412359m/2337147.jpg
814,the queen of nothing,black, holly,1925058,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
815,shh night animals level 1,kenah, katharine,23281685,https://images.gr-assets.com/books/1412531580m/23281685.jpg
816,the woman in cabin 10,ware, ruth,29918785,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
817,the berenstain bears and the trouble with friends,berenstain, stan,1129315,https://images.gr-assets.com/books/1344369313m/1129315.jpg
818,pete the cat and the cool cat boogie,dean, kim,18085446,https://images.gr-assets.com/books/1394224883m/18085446.jpg
819,rowley jeffersons awesome friendly adventure,kinney, jeff,9742411,https://images.gr-assets.com/books/1311252127m/9742411.jpg
820,one by one,ware, ruth,30907251,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
821,the high season a novel,blundell, judy,3751593,https://images.gr-assets.com/books/1297370321m/3751593.jpg
822,silence for the dead,st james, simone ,18114136,https://images.gr-assets.com/books/1396228222m/18114136.jpg
823,a good night for ghosts,osborne, mary pope,5954650,https://images.gr-assets.com/books/1320460424m/5954650.jpg
824,diary of a wimpy kid dog days,kinney, jeff ,6578293,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
825,diary of a wimpy kid the ugly truth,kinney, jeff ,389627,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
826,diary of a wimpy kid cabin fever,kinney, jeff ,389627,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
827,myths busted just when you thought you knew what you knew ,krieger, emily ,16028596,https://images.gr-assets.com/books/1348221553m/16028596.jpg
828,diary of a wimpy kid hard luck,kinney, jeff ,389627,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
829,diary of a wimpy kid the long haul,kinney, jeff ,21535019,https://images.gr-assets.com/books/1408500992m/21535019.jpg
830,diary of a wimpy kid old school,kinney, jeff,389627,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
831,under the sea origami,nguyen, duy,778893,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
832,hidden salem,hooper, kay,183360,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
833,the beach house,green, jane,657769,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
834,winter sisters,oliveira, robin,28419633,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
835,the dangerous gift,sutherland, tui,3443586,https://images.gr-assets.com/books/1331511574m/3443586.jpg
836,darkstalker,sutherland, tui,28190254,https://images.gr-assets.com/books/1459384044m/28190254.jpg
837,the dragonet prophecy graphic novel,sutherland, tui,13228487,https://images.gr-assets.com/books/1339198070m/13228487.jpg
838,the lost heir the graphic novel ,sutherland, tui,35964239,https://images.gr-assets.com/books/1502207565m/35964239.jpg
839,sea monsters,miles, liz ,18866775,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
840,hawks,hamilton, sue l ,10998546,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
841,alligators crocodiles ,stoops, erik d ,16241812,https://images.gr-assets.com/books/1358746972m/16241812.jpg
842,dude ranch o death ,lobdell, scott,850397,https://images.gr-assets.com/books/1315944340m/850397.jpg
843,a forest divided,hunter, erin,18135199,https://images.gr-assets.com/books/1376305256m/18135199.jpg
844,night road,hannah, kristin ,8949352,https://images.gr-assets.com/books/1282369257m/8949352.jpg
845,winter garden,hannah, kristin ,8676995,https://images.gr-assets.com/books/1416448189m/8676995.jpg
846,the mother in law,hepworth, sally,6361898,https://images.gr-assets.com/books/1327872383m/6361898.jpg
847,a long time gone,white, karen,18693656,https://images.gr-assets.com/books/1385967031m/18693656.jpg
848,the last house on the street,chamberlain, diane,528659,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
849,100 trillion good bacteria living in the human body,rockett, paul,20821132,https://images.gr-assets.com/books/1396672064m/20821132.jpg
850,alive the living breathing human body book,ganeri, anita,20821132,https://images.gr-assets.com/books/1396672064m/20821132.jpg
851,pok mon adventures v 3,kusaka, hidenori ,17316521,https://images.gr-assets.com/books/1384113220m/17316521.jpg
852,owls,hamilton, sue l ,175529,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
853,the world of owls ,saintsing, david ,175529,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
854,ancient construction from tents to towers,woods, michael,22530015,https://images.gr-assets.com/books/1403074896m/22530015.jpg
855,your body blood and lungs ,vevers, gwynne,368493,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
856,birds and mammals,bender, lionel ,668253,https://images.gr-assets.com/books/1327202319m/668253.jpg
857,disgusting plants,miller, connie colwell,38954,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
858,how the ostrich got its long neck,aardema, verna,3954368,https://images.gr-assets.com/books/1331965854m/3954368.jpg
859,diary of a wimpy kid double down,kinney, jeff,30051627,https://images.gr-assets.com/books/1478660898m/30051627.jpg
860,the fifth garfield treasury,davis, jim ,3941024,https://images.gr-assets.com/books/1320411413m/3941024.jpg
861,super paper airplanes biplanes to space planes,schmidt, norman ,24305731,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
862,diary of a wimpy kid the third wheel,kinney, jeff ,389627,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
863,28 summers,hilderbrand, elin,13565265,https://images.gr-assets.com/books/1333030771m/13565265.jpg
864,the castaways a novel,hilderbrand, elin ,6080822,https://images.gr-assets.com/books/1289792088m/6080822.jpg
865,the night she disappeared,jewell, lisa,12013031,https://images.gr-assets.com/books/1334406165m/12013031.jpg
866,the kingfisher first encyclopedia of animals,burnie, david ,25489443,https://images.gr-assets.com/books/1444056885m/25489443.jpg
867,chimps and baboons ,daulaire, emily ,1665280,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
868,volcanoes and earthquakes,bramwell, martyn ,4119709,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
869,ultimate shark rumble,pallotta, jerry,20726924,https://images.gr-assets.com/books/1395183969m/20726924.jpg
870,the mysterious undersea world,cook, jan leslie ,13172279,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
871,caves,morris, neil,709618,https://images.gr-assets.com/books/1333320896m/709618.jpg
872,kingdom undersea creatures,dixon, dougal,92346,https://images.gr-assets.com/books/1331835566m/92346.jpg
873,what happens when volcanoes erupt ,butler, daphne,4119709,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
874,earthquakes volcanoes,oxlade, chris ,4119709,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
875,cat kid comic club perspectives,pilkey, dav,201711,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
876,the last kids on earth and the midnight blade,brallier, max,24611765,https://images.gr-assets.com/books/1429724584m/24611765.jpg
877,the bad guys in alien vs bad guys,blabey, aaron,28128845,https://images.gr-assets.com/books/1455074971m/28128845.jpg
878,bad guys in intergalactic gas,blabey, aaron ,28128845,https://images.gr-assets.com/books/1455074971m/28128845.jpg
879,the bad guys in the furball strikes back,blabey, aaron,389902,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
880,plagues the microscopic battlefield,koch, falynn,151450,https://images.gr-assets.com/books/1336630796m/151450.jpg
881,smelly skunks,nichols, catherine ,25817231,https://images.gr-assets.com/books/1489861119m/25817231.jpg
882,mind blowing mammals ,elliott, leslee ,668253,https://images.gr-assets.com/books/1327202319m/668253.jpg
883,the ladys mine,rivers, francine,13409307,https://images.gr-assets.com/books/1327843056m/13409307.jpg
